Timestamp,Category,Symbol,Company,CMP,Open,High,Low,Previous Close,Close,Volume,1 Day Change %,Top Headline,Recent News,Final Remarks
2026-08-20 16:49:59 IST,Gainer,SOLARA,Solara Active Pharma Sciences Limited,631.5,551.95,654.4,551.95,550.05,631.5,6915687,14.81,Solara Active Pharma Sciences Ltd. Share Price Rises 8.49% - Univest,"['Solara Active Pharma Sciences Ltd. Share Price Rises 8.49% - Univest', 'Solara Active Pharma Sciences Ltd. Share Price Today Up - Univest', ""Employment Law Attorneys, at Blumenthal Nordrehaug Bhowmik De Blouw LLP, File Lawsuit Against Solara Home Energy, LLC, for Underpayment of Employees' Wages - PR Newswire"", ""Developer Files Pre-Application for Eight-Story 'Solara Village' at 1060 N.W. 79th St., Miami, Florida - Florida YIMBY"", 'Armen Living’s new Solara Collection is Creating the Vibe for the Ultimate Outdoor Kitchen - The National Law Review']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Gainer,BANARISUG,Bannari Amman Sugars Limited,4142.5,3635.0,4338.0,3635.0,3617.4,4142.5,71353,14.52,Bannari Amman Sugars Posts Quarterly Loss Despite Strong Revenues - TipRanks,['Bannari Amman Sugars Posts Quarterly Loss Despite Strong Revenues - TipRanks'],AI remarks unavailable.
2026-08-20 16:49:59 IST,Gainer,PACIFICI,Pacific Industries Limited,152.9,133.55,159.0,133.55,133.55,152.9,8374,14.49,Non-controlling/minority interest of Pacific Industries Ltd. – NSE:PACIFICI - TradingView,"['Non-controlling/minority interest of Pacific Industries Ltd. – NSE:PACIFICI - TradingView', 'Seabed Mason Greenwood (IZgSO65kCu) - Mshale']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Gainer,MEDICAPQ,Medi Caps Limited,26.88,25.4,27.49,23.75,23.56,26.88,7427,14.09,MEDICAPQ Share Price Today - Medi Caps Stock Analysis - Equitypandit,"['MEDICAPQ Share Price Today - Medi Caps Stock Analysis - Equitypandit', 'Medi-Caps Ltd. Cash Flow – NSE:MEDICAPQ - TradingView', 'Return on assets % of Medi-Caps Ltd. – NSE:MEDICAPQ - TradingView']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Gainer,SUVEN,Suven Life Sciences Limited,375.5,335.0,377.45,335.0,332.55,375.5,3256478,12.92,Suven Life Sciences Shares Decline Over 5% As Q1 Net Loss Widens To Rs 128 Crore - NDTV Profit,"['Suven Life Sciences Shares Decline Over 5% As Q1 Net Loss Widens To Rs 128 Crore - NDTV Profit', 'Suven Pharmaceuticals Q1 FY27 Results: Revenue & PAT Highlights - Univest', 'Suven Life Sciences reports consolidated net loss of Rs 127.61 crore in the June 2026 quarter - Business Standard', 'Suven Life Sciences Limited Rights 2022-10.11.22 For Shares Revenue Breakdown – BSE:SUVEN_RE - TradingView', 'Suven Pharmaceuticals Ltd. Share Price News and Analysis - Univest']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Gainer,UGARSUGAR,The Ugar Sugar Works Limited,56.78,51.4,57.64,50.76,50.41,56.78,3789593,12.64,The Ugar Sugar Works Share Price Today: 9.09% Price Rise - Univest,['The Ugar Sugar Works Share Price Today: 9.09% Price Rise - Univest'],AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,KSR,KSR Footwear Limited,27.32,28.51,30.0,27.0,28.84,27.32,77843,-5.27,KSR Footwear Q1 Results: Net profit turns positive to ₹3.17 million - scanx.trade,"['KSR Footwear Q1 Results: Net profit turns positive to ₹3.17 million - scanx.trade', 'KSR Footwear Q1 results FY27: PAT Rs 32 Lakh, Revenue Rs 52 Cr - Univest', 'KSR CBSE School celebrates Independence Day - Deccan Herald', 'KSR Show, 8/19: Live from 10 a.m. to noon with Billy in charge - On3', ""KSR Show, 8/18: Celebrating Ryan Lemond's birthday - On3""]",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,INDOMIM,INDO-MIM Limited,916.7,965.0,965.0,907.3,967.95,916.7,3493814,-5.29,INDOMIM Historical Data - Equitypandit,"['INDOMIM Historical Data - Equitypandit', 'Indo-Mim Q1 Results: Board approves financials for quarter ended June 30 - scanx.trade', 'INDO-MIM Board Clears Q1 FY27 Unaudited Results, Publishes in Newspapers - TipRanks', 'INDO-MIM Board Clears Q1 FY27 Results, New Secretarial Auditor and ESOP Ratification - TipRanks', 'INDO-MIM Board Clears Quarterly Results, Governance Moves and ESOP Plan - TipRanks']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,DREDGECORP,Dredging Corporation of India Limited,1126.0,1199.0,1204.0,1111.5,1189.2,1126.0,253900,-5.31,"Dredging Corporation of India Q1 FY27 Results: Revenue Surges 46.7% YoY to ₹355 Crore, Returns to Profit - DredgeWire","['Dredging Corporation of India Q1 FY27 Results: Revenue Surges 46.7% YoY to ₹355 Crore, Returns to Profit - DredgeWire']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,AHLADA,Ahlada Engineers Limited,38.51,40.82,40.82,38.5,40.82,38.51,42109,-5.66,Ahlada Engineers standalone net profit declines 70.69% in the June 2026 quarter - Business Standard,"['Ahlada Engineers standalone net profit declines 70.69% in the June 2026 quarter - Business Standard', 'Primer: Ahlada Engineers (AHLADA IN) - Aug 2026 - Smartkarma', 'NMDC Steel standalone net profit rises 97.61% in the June 2026 quarter - Business Standard']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,GLOBECIVIL,Globe Civil Projects Limited,42.4,45.46,45.46,41.5,44.97,42.4,102837,-5.71,"Globe Civil Projects Limited Reports Earnings Results for the First Quarter Ended June 30, 2026 - marketscreener.com","['Globe Civil Projects Limited Reports Earnings Results for the First Quarter Ended June 30, 2026 - marketscreener.com', 'Globe Civil Projects Q1 Results: Earnings call scheduled for Aug 25 - scanx.trade', 'Globe Civil Projects Limited Announces Q1 FY27 Results - ThePrint']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,BALAXI,BALAXI PHARMACEUTICALS LIMITED,22.39,24.2,24.2,21.5,23.79,22.39,139295,-5.88,"Balaxi Pharma Q1 results FY27: PAT Rs 1 Cr, Revenue Rs 80 Cr - Univest","['Balaxi Pharma Q1 results FY27: PAT Rs 1 Cr, Revenue Rs 80 Cr - Univest', 'Balaxi Pharma Standalone June 2026 Net Sales at Rs 15.58 crore, down 6.73% Y-o-Y - Moneycontrol.com', 'Health Canada seizes unauthorized contraceptives, antibiotics at Montreal store - CBC']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,TIJARIA,Tijaria Polypipes Limited,5.75,6.12,6.29,5.62,6.12,5.75,209055,-6.05,Tijaria Polypipes Q1 Results: Net loss widens 36% YoY to ₹36.11 lakh - scanx.trade,"['Tijaria Polypipes Q1 Results: Net loss widens 36% YoY to ₹36.11 lakh - scanx.trade', 'Tijaria Polypipes Share Price Today, Tijaria Polypipes Stock Price Live NSE/BSE Updates - The Economic Times', 'Tijaria Polypipes board to approve Q2FY27 results, accept director resignation - scanx.trade', 'Tijaria Polypipes reports standalone net loss of Rs 0.36 crore in the June 2026 quarter - Business Standard', 'Bhatia Communications & Retail (India) standalone net profit rises 90.50% in the June 2026 quarter - Business Standard']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,DHABRIYA,Dhabriya Polywood Limited,550.0,600.0,600.0,548.0,587.0,550.0,59063,-6.3,Dhabriya Polywood Q1 Results: Net profit rises 35% YoY to ₹885.81 lakh - scanx.trade,"['Dhabriya Polywood Q1 Results: Net profit rises 35% YoY to ₹885.81 lakh - scanx.trade', 'Dhabriya Polywood consolidated net profit rises 35.47% in the June 2026 quarter - Business Standard', 'Dhabriya Polywood Ltd. Share Price and 52-Week High View - Univest', 'Cost of goods sold of Dhabriya Polywood Ltd – NSE:DHABRIYA - TradingView', 'Dhabriya Polywood Q1FY27 PAT up 35% to ₹8.86 crore; EBITDA margin expands - scanx.trade']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,HSCL,Himadri Speciality Chemical Limited,702.9,755.0,767.6,695.5,750.25,702.9,12482496,-6.31,Himadri Speciality Chemicals Share Price - Live NSE: HSCL Stock Price & Chart - Upstox,"['Himadri Speciality Chemicals Share Price - Live NSE: HSCL Stock Price & Chart - Upstox', 'Himadri Speciality Chemical Ltd. (HSCL) Share Price Falls 7.32% Today - Univest', 'MoHUA Restructures NBCC Subsidiaries’ Boards; MD, Finance Posts Abolished in HSCL, Key Posts Scrapped in HSCC - Indianmasterminds', '5 Infra Stocks Under ₹100 With Strong Order Books Worth Up to ₹1.26 Lakh Cr to Keep on Your Radar - Trade Brains', 'RAILWAY BOARD LIKELY TO GET THREE ADDITIONAL MEMBERS SOON - IndianMandarins']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,CENTEXT,Century Extrusions Limited,20.67,21.95,22.1,20.4,22.08,20.67,441134,-6.39,"Century Extrusions Limited Reports Earnings Results for the First Quarter Ended June 30, 2026 - marketscreener.com","['Century Extrusions Limited Reports Earnings Results for the First Quarter Ended June 30, 2026 - marketscreener.com', 'Century Extrusions Limited Approves Appointment of Shri Charan Singh as A Non-Executive Independent Director - marketscreener.com']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,LAXMICOT,Laxmi Cotspin Limited,13.92,15.26,15.29,13.91,14.89,13.92,64570,-6.51,,[],AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,MILKYMIST,Milky Mist Dairy Food Limited,186.11,207.8,211.8,181.5,199.65,186.11,56542171,-6.78,Diluted earnings per share (diluted EPS) of Milky Mist Dairy Food Ltd. – NSE:MILKYMIST - TradingView,"['Diluted earnings per share (diluted EPS) of Milky Mist Dairy Food Ltd. – NSE:MILKYMIST - TradingView', 'Basic earnings per share (basic EPS) of Milky Mist Dairy Food Ltd. – NSE:MILKYMIST - TradingView', 'EBITDA per share of Milky Mist Dairy Food Ltd. – NSE:MILKYMIST - TradingView', 'Milky Mist Dairy Food Ltd. Revenue Breakdown – NSE:MILKYMIST - TradingView', 'EBITDA margin % of Milky Mist Dairy Food Ltd. – NSE:MILKYMIST - TradingView']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,SINTERCOM,Sintercom India Limited,79.11,86.99,86.99,79.06,85.0,79.11,5959,-6.93,"Sintercom India Limited Reports Earnings Results for the First Quarter Ended June 30, 2026 - marketscreener.com","['Sintercom India Limited Reports Earnings Results for the First Quarter Ended June 30, 2026 - marketscreener.com', 'Sintercom India standalone net profit rises 88.46% in the June 2026 quarter - Business Standard', 'Axita Cotton standalone net profit rises 122.98% in the June 2026 quarter - Business Standard', 'Parvati Sweetners and Power reports standalone net profit of Rs 0.32 crore in the June 2026 quarter - Business Standard', 'Bliss GVS Pharma consolidated net profit rises 16.40% in the June 2026 quarter - Business Standard']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,GCSL,Gretex Corporate Services Limited,484.9,526.3,540.95,470.0,521.7,484.9,615899,-7.05,"Gretex Corporate Services Q1 Results: Revenue at ₹1,785 Mn, Net Profit ₹276 Mn - scanx.trade","['Gretex Corporate Services Q1 Results: Revenue at ₹1,785 Mn, Net Profit ₹276 Mn - scanx.trade']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,ATAM,Atam Valves Limited,54.75,60.95,60.95,54.6,59.36,54.75,88855,-7.77,Atam Valves Q1 Results: Net profit falls 49% YoY to ₹63.5 lakh - scanx.trade,"['Atam Valves Q1 Results: Net profit falls 49% YoY to ₹63.5 lakh - scanx.trade', 'NJIT’s Atam Dhawan to Receive 2026 Catalyst Award - NJIT News']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,ADDIND,Addi Industries Limited,80.0,87.95,87.95,71.05,87.0,80.0,612,-8.05,Addi Industries Ltd. (ADDIND) Fundamental and Financial Data - Stocktwits,"['Addi Industries Ltd. (ADDIND) Fundamental and Financial Data - Stocktwits', 'After tax other income/expense of Addi Industries Limited – NSE:ADDIND - TradingView', 'Addi Industries Limited Income Statement – NSE:ADDIND - TradingView', 'Addi Industries Limited Statistics – NSE:ADDIND - TradingView']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,BTML,Bodhi Tree Multimedia Limited,8.0,8.79,8.8,7.85,8.72,8.0,1261909,-8.26,,[],AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,WEL,Wonder Electricals Limited,133.8,148.4,149.78,132.0,146.26,133.8,1505698,-8.52,Wel-Bloom to Showcase Functional Jelly Innovations at Vitafoods Asia 2026 - pan african visions,"['Wel-Bloom to Showcase Functional Jelly Innovations at Vitafoods Asia 2026 - pan african visions', 'Wel-Bloom to Showcase Functional Jelly Innovations at Vitafoods Asia 2026 - Bluefield Daily Telegraph', 'Grand final rematch to open new women’s season - Wellington Phoenix FC', 'Date set for Porirua Park return - Wellington Phoenix FC', 'New week grind, gm this Monday Nothing beats knowing how wel - KuCoin']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,KAMANWALA,Kamanwala Housing Construction Limited,16.99,18.59,18.59,16.11,18.63,16.99,56343,-8.8,Return on assets % of Kamanwala Housing & Construction Ltd. – NSE:KAMANWALA - TradingView,"['Return on assets % of Kamanwala Housing & Construction Ltd. – NSE:KAMANWALA - TradingView', 'Kamanwala Housing & Construction Ltd. Cash Flow – NSE:KAMANWALA - TradingView', ""Kamanwala Housing Construction Ltd leads losers in 'B' group - Business Standard"", ""Kamanwala Housing Construction Ltd leads losers in 'B' group - Dailyhunt"", 'Chinese stocks rebound as policy hopes build - Business Standard']",AI remarks unavailable.
2026-08-20 16:49:59 IST,Loser,TECILCHEM,TECIL Chemicals and Hydro Power Limited,9.05,11.29,11.55,9.0,10.24,9.05,306274,-11.62,,[],AI remarks unavailable.
